event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol,source_url
2021-06-04T08:30:00-04:00,United States,Non Farm Payrolls,non farm payrolls,MAY,559K,278K,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2021-06-01&end=2021-07-01
2021-06-08T08:30:00-04:00,United States,Balance of Trade,balance of trade,APR,$-68.9B,$-75B,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2021-06-01&end=2021-07-01
2021-06-10T08:30:00-04:00,United States,Core Inflation Rate YoY,core inflation rate,MAY,3.8%,3%,,,,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2021-06-01&end=2021-07-01
2021-06-10T08:30:00-04:00,United States,Inflation Rate YoY,inflation rate,MAY,5%,4.2%,,,,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2021-06-01&end=2021-07-01
2021-06-15T08:30:00-04:00,United States,Retail Sales MoM,retail sales mom,MAY,-1.3%,0.9%,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2021-06-01&end=2021-07-01
2021-06-16T14:30:00-04:00,United States,Fed Press Conference,interest rate,,,,,,,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2021-06-01&end=2021-07-01
2021-06-24T08:30:00-04:00,United States,Durable Goods Orders MoM,durable goods orders,MAY,2.3%,-0.8%,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2021-06-01&end=2021-07-01
2021-06-25T08:30:00-04:00,United States,Personal Income MoM,personal income,MAY,-2%,-13.1%,,,,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2021-06-01&end=2021-07-01
2021-06-25T08:30:00-04:00,United States,Personal Spending MoM,personal spending,MAY,0.0%,0.9%,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2021-06-01&end=2021-07-01
