event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol
2023-05-03T14:00:00-04:00,United States,Fed Interest Rate Decision,interest rate,,5.25%,5%,,,,3,
2023-05-03T14:30:00-04:00,United States,Fed Press Conference,interest rate,,,,,,,3,
2023-05-19T11:00:00-04:00,United States,Fed Chair Powell Speech,interest rate,,,,,,,3,
2023-05-24T14:00:00-04:00,United States,FOMC Minutes,interest rate,,,,,,,3,
