event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol
2020-12-04T08:30:00-05:00,United States,Balance of Trade,balance of trade,OCT,$-63.1B,$-62.1B,,,®,3,
2020-12-04T08:30:00-05:00,United States,Non Farm Payrolls,non farm payrolls,NOV,245K,610K,,,®,3,
2020-12-10T08:30:00-05:00,United States,Core Inflation Rate YoY,core inflation rate,NOV,1.6%,1.6%,,,,3,
2020-12-10T08:30:00-05:00,United States,Inflation Rate YoY,inflation rate,NOV,1.2%,1.2%,,,,3,
2020-12-16T08:30:00-05:00,United States,Retail Sales MoM,retail sales mom,NOV,-1.1%,-0.1%,,,®,3,
2020-12-23T08:30:00-05:00,United States,Durable Goods Orders MoM,durable goods orders,NOV,0.9%,1.8%,,,®,3,
2020-12-23T08:30:00-05:00,United States,Personal Income MoM,personal income,NOV,-1.1%,-0.6%,,,®,3,
2020-12-23T08:30:00-05:00,United States,Personal Spending MoM,personal spending,NOV,-0.4%,0.3%,,,®,3,
