event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol
2017-06-02T08:30:00-04:00,United States,Balance of Trade,balance of trade,APR,$-47.6B,$-45.3B,$-46.1B,$ -44B,®,3,
2017-06-02T08:30:00-04:00,United States,Non Farm Payrolls,non farm payrolls,MAY,138K,174K,185K,180K,®,3,
2017-06-14T08:30:00-04:00,United States,Core Inflation Rate YoY,core inflation rate,MAY,1.7%,1.9%,1.9%,1.9%,,3,
2017-06-14T08:30:00-04:00,United States,Inflation Rate YoY,inflation rate,MAY,1.9%,2.2%,2%,2.1%,,3,
2017-06-14T08:30:00-04:00,United States,Retail Sales MoM,retail sales mom,MAY,-0.3%,0.4%,0.1%,0.2%,,3,
2017-06-26T08:30:00-04:00,United States,Durable Goods Orders MoM,durable goods orders,MAY,-1.1%,-0.9%,-0.6%,0.2%,®,3,
2017-06-30T08:30:00-04:00,United States,Personal Income MoM,personal income,MAY,0.4%,0.3%,0.3%,0.3%,®,3,
2017-06-30T08:30:00-04:00,United States,Personal Spending MoM,personal spending,MAY,0.1%,0.4%,0.1%,0.3%,,3,
