event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol
2016-09-02T08:30:00-04:00,United States,Balance of Trade,balance of trade,JUL,$-39.47B,$-44.66B,$-42.7B,$ -46.2B,®,3,
2016-09-02T08:30:00-04:00,United States,Non Farm Payrolls,non farm payrolls,AUG,151K,275K,180K,190K,®,3,
2016-09-15T08:30:00-04:00,United States,Retail Sales MoM,retail sales mom,AUG,-0.3%,0.1%,-0.1%,0.2%,®,3,
2016-09-16T08:30:00-04:00,United States,Core Inflation Rate YoY,core inflation rate,AUG,2.3%,2.2%,2.2%,2.1%,,3,
2016-09-16T08:30:00-04:00,United States,Inflation Rate YoY,inflation rate,AUG,1.1%,0.8%,1%,0.9%,,3,
2016-09-28T08:30:00-04:00,United States,Durable Goods Orders MoM,durable goods orders,AUG,0.0%,3.6%,-1.4%,-0.5%,®,3,
2016-09-30T08:30:00-04:00,United States,Personal Income (MoM),personal income,AUG,0.2%,0.4%,0.2%,0.1%,,3,
2016-09-30T08:30:00-04:00,United States,Personal Spending MoM,personal spending,AUG,0.0%,0.4%,0.1%,0.3%,®,3,
