event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol,source_url
2020-05-05T08:30:00-04:00,United States,Balance of Trade,balance of trade,MAR,$-44.4B,$-39.8B,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2020-05-01&end=2020-06-01
2020-05-08T08:30:00-04:00,United States,Non Farm Payrolls,non farm payrolls,APR,-20500K,-870K,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2020-05-01&end=2020-06-01
2020-05-12T08:30:00-04:00,United States,Core Inflation Rate YoY,core inflation rate,APR,1.4%,2.1%,,,,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2020-05-01&end=2020-06-01
2020-05-12T08:30:00-04:00,United States,Inflation Rate YoY,inflation rate,APR,0.3%,1.5%,,,,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2020-05-01&end=2020-06-01
2020-05-15T08:30:00-04:00,United States,Retail Sales MoM,retail sales mom,APR,-16.4%,-8.3%,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2020-05-01&end=2020-06-01
2020-05-28T08:30:00-04:00,United States,Durable Goods Orders MoM,durable goods orders,APR,-17.2%,-16.6%,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2020-05-01&end=2020-06-01
2020-05-29T08:30:00-04:00,United States,Personal Income MoM,personal income,APR,10.5%,-2.2%,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2020-05-01&end=2020-06-01
2020-05-29T08:30:00-04:00,United States,Personal Spending MoM,personal spending,APR,-13.6%,-6.9%,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2020-05-01&end=2020-06-01
