event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol
2023-10-11T14:00:00-04:00,United States,FOMC Minutes,interest rate,,,,,,,3,
2023-10-19T12:00:00-04:00,United States,Fed Chair Powell Speech,interest rate,,,,,,,3,
2023-10-25T16:35:00-04:00,United States,Fed Chair Powell Speech,interest rate,,,,,,,3,
