event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol
2018-08-03T08:30:00-04:00,United States,Balance of Trade,balance of trade,JUN,$-46.3B,$-43.2B,,,®,3,
2018-08-03T08:30:00-04:00,United States,Non Farm Payrolls,non farm payrolls,JUL,157K,248K,,,®,3,
2018-08-10T08:30:00-04:00,United States,Core Inflation Rate YoY,core inflation rate,JUL,2.4%,2.3%,,,,3,
2018-08-10T08:30:00-04:00,United States,Inflation Rate YoY,inflation rate,JUL,2.9%,2.9%,,,,3,
2018-08-15T08:30:00-04:00,United States,Retail Sales MoM,retail sales mom,JUL,0.5%,0.2%,,,®,3,
2018-08-24T08:30:00-04:00,United States,Durable Goods Orders MoM,durable goods orders,JUL,-1.7%,0.7%,,,®,3,
2018-08-30T08:30:00-04:00,United States,Personal Income MoM,personal income,JUL,0.3%,0.4%,,,,3,
2018-08-30T08:30:00-04:00,United States,Personal Spending MoM,personal spending,JUL,0.4%,0.4%,,,,3,
