event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol,source_url
2019-01-04T08:30:00-05:00,United States,Non Farm Payrolls,non farm payrolls,DEC,312K,176K,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2019-01-01&end=2019-02-01
2019-01-11T08:30:00-05:00,United States,Core Inflation Rate YoY,core inflation rate,DEC,2.2%,2.2%,,,,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2019-01-01&end=2019-02-01
2019-01-11T08:30:00-05:00,United States,Inflation Rate YoY,inflation rate,DEC,1.9%,2.2%,,,,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2019-01-01&end=2019-02-01
