event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol
2016-06-03T08:30:00-04:00,United States,Balance of Trade,balance of trade,APR,$-37.4B,$-35.5B,$-41.3B,,®,3,
2016-06-03T08:30:00-04:00,United States,Non Farm Payrolls,non farm payrolls,MAY,38K,123K,164K,177K,®,3,
2016-06-14T08:30:00-04:00,United States,Retail Sales MoM,retail sales mom,MAY,0.5%,1.3%,0.3%,0.2%,,3,
2016-06-16T08:30:00-04:00,United States,Core Inflation Rate YoY,core inflation rate,MAY,2.2%,2.1%,2.2%,2.1%,,3,
2016-06-16T08:30:00-04:00,United States,Inflation Rate YoY,inflation rate,MAY,1%,1.1%,1.1%,1.2%,,3,
2016-06-24T08:30:00-04:00,United States,Durable Goods Orders MoM,durable goods orders,MAY,-2.2%,3.3%,-0.5%,-1.1%,®,3,
2016-06-29T08:30:00-04:00,United States,Personal Income (MoM),personal income,MAY,0.2%,0.5%,0.3%,0.3%,®,3,
2016-06-29T08:30:00-04:00,United States,Personal Spending MoM,personal spending,MAY,0.4%,1.1%,0.4%,0.1%,®,3,
