event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol,source_url
2019-06-06T08:30:00-04:00,United States,Balance of Trade,balance of trade,APR,$-50.8B,$-51.9B,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2019-06-01&end=2019-07-01
2019-06-07T08:30:00-04:00,United States,Non Farm Payrolls,non farm payrolls,MAY,75K,224K,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2019-06-01&end=2019-07-01
2019-06-12T08:30:00-04:00,United States,Core Inflation Rate YoY,core inflation rate,MAY,2%,2.1%,,,,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2019-06-01&end=2019-07-01
2019-06-12T08:30:00-04:00,United States,Inflation Rate YoY,inflation rate,MAY,1.8%,2%,,,,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2019-06-01&end=2019-07-01
2019-06-14T08:30:00-04:00,United States,Retail Sales MoM,retail sales mom,MAY,0.5%,0.3%,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2019-06-01&end=2019-07-01
2019-06-26T08:30:00-04:00,United States,Durable Goods Orders MoM,durable goods orders,MAY,-1.3%,-2.8%,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2019-06-01&end=2019-07-01
2019-06-28T08:30:00-04:00,United States,Personal Income MoM,personal income,MAY,0.5%,0.5%,,,,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2019-06-01&end=2019-07-01
2019-06-28T08:30:00-04:00,United States,Personal Spending MoM,personal spending,MAY,0.4%,0.6%,,,®,3,,https://tradingeconomics.com/united-states/calendar?importance=3&start=2019-06-01&end=2019-07-01
