event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol
2022-07-06T14:00:00-04:00,United States,FOMC Minutes,interest rate,,,,,,,3,
2022-07-27T14:30:00-04:00,United States,Fed Press Conference,interest rate,,,,,,,3,
