event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol
2020-07-02T08:30:00-04:00,United States,Balance of Trade,balance of trade,MAY,$-54.6B,$-49.8B,,,®,3,
2020-07-02T08:30:00-04:00,United States,Non Farm Payrolls,non farm payrolls,JUN,4800K,2699K,,,®,3,
2020-07-14T08:30:00-04:00,United States,Core Inflation Rate YoY,core inflation rate,JUN,1.2%,1.2%,,,,3,
2020-07-14T08:30:00-04:00,United States,Inflation Rate YoY,inflation rate,JUN,0.6%,0.1%,,,,3,
2020-07-16T08:30:00-04:00,United States,Retail Sales MoM,retail sales mom,JUN,7.5%,18.2%,,,®,3,
2020-07-27T08:30:00-04:00,United States,Durable Goods Orders MoM,durable goods orders,JUN,7.3%,15.1%,,,®,3,
2020-07-31T08:30:00-04:00,United States,Personal Income MoM,personal income,JUN,-1.1%,-4.4%,,,®,3,
2020-07-31T08:30:00-04:00,United States,Personal Spending MoM,personal spending,JUN,5.6%,8.5%,,,®,3,
