event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol
2017-09-01T08:30:00-04:00,United States,Non Farm Payrolls,non farm payrolls,AUG,156K,189K,180K,190K,®,3,
2017-09-06T08:30:00-04:00,United States,Balance of Trade,balance of trade,JUL,$-43.7B,$-43.5B,$-44.6B,$ -44.2B,®,3,
2017-09-14T08:30:00-04:00,United States,Core Inflation Rate YoY,core inflation rate,AUG,1.7%,1.7%,1.6%,1.7%,,3,
2017-09-14T08:30:00-04:00,United States,Inflation Rate YoY,inflation rate,AUG,1.9%,1.7%,1.8%,1.8%,,3,
2017-09-15T08:30:00-04:00,United States,Retail Sales MoM,retail sales mom,AUG,-0.2%,0.3%,0.1%,0.1%,®,3,
2017-09-27T08:30:00-04:00,United States,Durable Goods Orders MoM,durable goods orders,AUG,1.7%,-6.8%,1%,1.1%,,3,
2017-09-29T08:30:00-04:00,United States,Personal Income MoM,personal income,AUG,0.2%,0.3%,0.2%,0.2%,®,3,
2017-09-29T08:30:00-04:00,United States,Personal Spending MoM,personal spending,AUG,0.1%,0.3%,0.1%,0.1%,,3,
