event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol
2022-12-14T14:00:00-05:00,United States,Fed Interest Rate Decision,interest rate,,4.5%,4%,,,,3,
2022-12-14T14:30:00-05:00,United States,Fed Press Conference,interest rate,,,,,,,3,
