event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol
2020-09-03T08:30:00-04:00,United States,Balance of Trade,balance of trade,JUL,$-63.6B,$-53.5B,,,®,3,
2020-09-04T08:30:00-04:00,United States,Non Farm Payrolls,non farm payrolls,AUG,1371K,1734K,,,®,3,
2020-09-11T08:30:00-04:00,United States,Core Inflation Rate YoY,core inflation rate,AUG,1.7%,1.6%,,,,3,
2020-09-11T08:30:00-04:00,United States,Inflation Rate YoY,inflation rate,AUG,1.3%,1%,,,,3,
2020-09-16T08:30:00-04:00,United States,Retail Sales MoM,retail sales mom,AUG,0.6%,0.9%,,,®,3,
2020-09-25T08:30:00-04:00,United States,Durable Goods Orders MoM,durable goods orders,AUG,0.4%,11.7%,,,®,3,
