event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol
2017-07-06T08:30:00-04:00,United States,Balance of Trade,balance of trade,MAY,$-46.5B,$-47.6B,$-46.2B,$ -45B,,3,
2017-07-07T08:30:00-04:00,United States,Non Farm Payrolls,non farm payrolls,JUN,222K,152K,179K,177K,®,3,
2017-07-14T08:30:00-04:00,United States,Core Inflation Rate YoY,core inflation rate,JUN,1.7%,1.7%,1.7%,1.7%,,3,
2017-07-14T08:30:00-04:00,United States,Inflation Rate YoY,inflation rate,JUN,1.6%,1.9%,1.7%,1.8%,,3,
2017-07-14T08:30:00-04:00,United States,Retail Sales MoM,retail sales mom,JUN,-0.2%,-0.1%,0.1%,0.3%,®,3,
2017-07-27T08:30:00-04:00,United States,Durable Goods Orders MoM,durable goods orders,JUN,6.5%,-0.1%,3%,2.9%,®,3,
