event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol
2016-03-04T08:30:00-05:00,United States,Balance of Trade,balance of trade,JAN,$-45.68B,$-44.7B,$ -44B,,®,3,
2016-03-04T08:30:00-05:00,United States,Non Farm Payrolls,non farm payrolls,FEB,242K,172K,190K,195K,®,3,
2016-03-15T07:30:00-04:00,United States,Retail Sales MoM,retail sales mom,FEB,-0.1%,-0.4%,-0.1%,-0.3%,®,3,
2016-03-16T07:30:00-04:00,United States,Core Inflation Rate YoY,core inflation rate,FEB,2.3%,2.2%,2.2%,2.2%,,3,
2016-03-16T07:30:00-04:00,United States,Inflation Rate YoY,inflation rate,FEB,1.0%,1.4%,0.9%,1.1%,,3,
2016-03-24T07:30:00-04:00,United States,Durable Goods Orders MoM,durable goods orders,FEB,-2.8%,4.2%,-2.9%,-2%,®,3,
2016-03-28T07:30:00-04:00,United States,Personal Income (MoM),personal income,FEB,0.2%,0.5%,0.1%,0.2%,,3,
2016-03-28T07:30:00-04:00,United States,Personal Spending MoM,personal spending,FEB,0.1%,0.1%,0.1%,0.2%,®,3,
