event_time,country,event,source_event_type,reference,actual,previous,consensus,te_forecast,revised,importance,symbol
2023-02-01T14:00:00-05:00,United States,Fed Interest Rate Decision,interest rate,,4.75%,4.5%,,,,3,
2023-02-01T14:30:00-05:00,United States,Fed Press Conference,interest rate,,,,,,,3,
2023-02-22T14:00:00-05:00,United States,FOMC Minutes,interest rate,,,,,,,3,
